GPS		977.7389913432178
	maps	40.68229753665441
	gps	35.89082891394441
	google	30.419620928429662
	app	20.09046603309156
	droid	17.71863153893426
	location	16.93997618693672
	application	16.23751444042022
	navigation	15.770061440372638
	map	12.89768648743815
	version	11.997559814568483
	device	10.545286455085284
	traffic	8.99662701691991
	time	8.048974718592028
	update	7.211312241202618
	turn	7.120502200780371
	route	6.998823564278515
	background	6.984469627256348
	select	6.733118127617299
	web	5.99856056062794
	search	5.166964022734427


camera		386.8085940234394
	camera	31.815076601601724
	droid	20.3004441302642
	picture	15.27883963632607
	flash	8.998454420183286
	correct	6.118160223231545
	screen	5.555678556667676
	landscape	5.342189498505723
	app	5.163205829591096
	preview	4.99954409499672
	black	4.90825936632874
	2.0	4.88463935868776
	running	4.218984135250796
	portrait	4.0248866242778005
	took	3.9971896869019092
	nexus	3.9517587841912145
	kernel	3.8286178257126338
	auto	3.8152838330072116
	2.0.1	3.7599935354945355
	behavior	3.74665384880953
	button	3.670081055630735


image		893.9938417117307
	image	41.99715830859141
	droid	31.13650031148336
	images	28.955361580761068
	wallpaper	23.992945662921663
	gallery	23.940289726932015
	photo	19.03193690870578
	picture	13.642533198165285
	device	13.519800227235944
	file	13.432430819494666
	select	10.04742887542912
	video	9.998565505272401
	folder	9.950904530446383
	load	8.999046902163872
	live	8.982092517787091
	stock	8.264999573887959
	size	7.924443453108461
	screen	7.573449718839626
	application	7.458684738477325
	pictures	7.110254755213277
	attached	6.452294405884593


exchange		243.9748677805805
	exchange	19.317900172610734
	email	13.566384958530437
	appointment	8.750853544853504
	corporate	5.821066356522237
	hotmail	4.994223336356696
	app	4.737186445161855
	enter	4.586245077817956
	underscore	4.452350630708373
	guest	4.330004183086558
	send	4.264773649551283
	message	4.059325919183422
	account	4.0032779386513155
	accept	3.999271199028239
	outbox	3.9464112770561224
	given	3.9220502876343195
	outgoing	3.6864674191663043
	reboots	3.0028479246123743
	buttons	2.99918150009191
	attempts	2.9986174115713715
	server	2.9453231105307234


calendar		1669.212812090313
	calendar	139.23425758544133
	event	69.48056480613619
	droid	40.47973888853235
	google	35.62424034553278
	appointment	30.189183881533474
	events	26.15652703728213
	day	21.931513498979562
	field	20.999790293035197
	date	19.981081179651753
	appointments	17.991552687769424
	outlook	17.98107481476893
	milestone	17.77462248569273
	data	16.0
	app	15.353887058140645
	version	14.799032069069838
	menu	11.166967907843313
	change	11.052862644943
	location	11.0
	recurring	10.99556796730565
	time	10.113843578450592


contact		1483.3542092432558
	contact	97.89515244418511
	contacts	75.80043295477279
	droid	54.784149628960904
	number	42.32230825259123
	numbers	32.00630328371472
	address	28.805358362456786
	version	22.49052314045064
	google	20.62115613107866
	menu	15.03873551479684
	correct	13.48733917978551
	behavior	13.435905254618941
	different	13.435854325507567
	list	13.11894429837566
	option	12.553142070498993
	gmail	12.347381781779017
	reproduce	12.168165684060291
	select	10.712657527255558
	home	10.628935787101486
	display	10.011336123991597
	screen	9.870112331324071


synchronize		1173.8836908834037
	sync	71.29348290405002
	google	40.557280522762056
	account	36.77824885224681
	contacts	35.94938269708237
	device	26.215390518241204
	contact	24.765917259238613
	group	22.996240658609047
	time	19.684742182196736
	exchange	15.677336800824174
	contactsq"e	14.99215555948016
	display	14.661690951971007
	groups	13.998759572069346
	list	12.50433568846037
	droid	11.358335947723837
	milestone	10.67075056662472
	added	10.544825345764103
	local	9.937533961755145
	change	9.509992058378076
	synced	8.199277720335699
	weeks	7.98423480510201


search		753.8178345023906
	activitymanager	94.99997102312267
	user	94.34665817923833
	kernel	88.99995823090973
	search	67.6669782225376
	faults	22.999970028469907
	voice	22.66433906402734
	key	14.068362755816121
	major	11.996842406641251
	press	11.380378625899045
	long	10.146130316452693
	freed	8.98710906200313
	bytes	8.982583658286355
	error	8.598353226092454
	long-press	5.995127929906075
	box	5.90345706120606
	results	5.8487189657385645
	page	4.990056429646312
	physical	4.201233619901483
	heap	3.9999619645378583
	case	3.999236707981814


screen		1165.8177827410982
	screen	94.57242546639705
	home	19.914337340285684
	device	19.239306870110624
	button	16.758505596400276
	landscape	13.186109722083767
	version	12.847315382472146
	reproduce	12.482051178680596
	display	11.99522244822119
	touch	11.525225995458168
	user	11.433483307144357
	xoom	11.003588494541614
	activity	10.998383579876853
	mode	10.666360739474403
	orientation	9.69483068038298
	portrait	9.575546295234572
	displayed	9.470249055381437
	droid	8.99281159684805
	view	8.933692338040125
	set	8.583123036423592
	2.0	8.543301770670869


lock		685.6711194650811
	lock	32.98228615317002
	screen	20.052100837726506
	alt	14.0
	unlock	12.973113119680978
	number	10.779612548277786
	droid	9.445286276786485
	tap	8.999517985031984
	milestone	8.48709257479906
	cell	8.0
	field	7.634240427216493
	enter	7.0
	keypad	6.0
	car	5.979745964462802
	pattern	5.809914619822746
	active	5.795041005254869
	times	5.602398923172309
	reproduce	5.569018886445157
	user	5.39292265123069
	select	5.02486350253829
	changes	5.0


message		1869.0008717859987
	message	94.40729669617973
	text	58.350374328245266
	messages	49.09581051334037
	sms	48.4845788073941
	droid	43.126819060191096
	send	32.99288572692469
	thread	30.557557125110872
	messaging	30.245100710633142
	sent	25.41847412265687
	user	23.17572808402425
	version	21.765409867782527
	issue	17.903061518672363
	person	16.536429493043393
	threads	15.992327054128834
	number	15.630042928968878
	http	15.074118688352875
	receive	14.595749400773782
	open	12.838038301313556
	instead	12.41327060619092
	conversation	11.99094008375337


voicedialing		94.37530645381057
	voice	5.99967347859241
	contact	5.0
	result	3.0
	dialer	2.9991587765240326
	droid	2.0125041609975765
	listed	2.0
	firmware	1.8684689264874876
	2.0.1	1.6419444332484716
	kernel	1.0
	fails	0.9498128051933458
	press	0.46255813465967904
	start	0.2693011167354706
	say	0.22558453576041873
	repeatable	0.1803644818440193
	message	0.08315227394038402
	application	0.03409369347384972
	gps	0.0


bluetooth		1210.5649856790187
	bluetooth	86.81968329931689
	headset	29.80417839449001
	droid	26.572763572928004
	device	19.870146893430462
	connected	18.269366148364504
	connect	16.27122025166938
	devices	15.82579696470627
	calls	15.491826817919051
