	ical	10.95133742680267


Topic 11		1013.0083177140682
	sound	72.90314726283974
	volume	62.93904887970567
	notification	30.344208026664212
	set	23.615582544842823
	media	19.94929074112615
	vibrate	16.70842784633934
	voicemail	14.971762476446647
	notifications	14.927957156760257
	speaker	14.29177841163881
	quality	13.63738437550353
	hear	12.842453629581872
	1.5	12.732112792294597
	sounds	12.56765469584056
	version	11.211681900224898
	firmware	11.157504578938946
	play	10.811171139045562
	aac	10.450785172406858
	played	10.091108826150126
	ringer	9.99401310489372
	wired	9.977129838355442


Topic 12		1042.5845870674539
	usb	42.573863891593106
	space	36.662618803173984
	storage	30.94880915814226
	device	30.530717210002482
	memory	28.417596795847988
	notification	25.85334735342648
	low	21.73048665529179
	notifications	18.359750432371836
	clear	17.79867294379939
	bar	17.065792725724442
	internet	15.726388054936294
	cache	15.580158866154456
	card	13.710139406027313
	free	13.65460224629157
	install	12.902605884883537
	internal	12.769719462329393
	hero	11.344292370333866
	warning	10.609366225007165
	pretty	9.451709599781811
	getting	9.138098877903902


Topic 13		1333.7083341529612
	number	120.95402749701836
	voice	67.78094474969244
	numbers	61.32754100422106
	calls	42.794838437349235
	dialer	30.20152851978006
	answer	19.048548051649245
	option	17.743898811317784
	incoming	17.69853299337298
	droid	16.449470595022
	called	15.799872715336942
	evo	15.71213806752396
	calling	15.506326170334077
	2.1	15.408625696205409
	feature	15.32490658806887
	caller	14.911059355386955
	dial	14.489471503317144
	end	13.401737577692808
	2.2	13.054028805476543
	person	12.554474883617676
	dialing	11.96051959880413


Topic 14		1914.889567051785
	sms	241.5626802465596
	message	210.68455471885926
	messages	123.04477934066271
	text	102.20766310672695
	sent	61.72913918115259
	send	61.3561679935492
	conversation	54.930981534961106
	received	49.317798440518146
	reply	32.619677556335915
	time	26.155796556843683
	number	25.894401679973868
	receive	25.356851069242335
	person	24.103301183654935
	sending	23.632269471267374
	list	21.04848055041741
	friend	20.953419877236847
	chat	19.467045941515767
	thread	16.513644069787453
	messaging	15.015231101098514
	version	14.226479687019374


Topic 15		2036.1492132888661
	wifi	165.79771895692974
	network	121.34195265925811
	connection	116.10465169268409
	mobile	61.624548101629614
	access	51.93619224712682
	connect	49.08760495665498
	connected	44.2736570636648
	internet	41.82294552648325
	wireless	35.76612269897506
	router	25.966636824888425
	settings	25.01674193621394
	ssid	20.98350772517446
	networks	20.855034670632293
	wi-fi	18.112319261917943
	scan	16.97373657832499
	time	16.69011318449246
	point	15.077569894583883
	proxy	14.929415616331362
	wlan	14.906536481376754
	2.1	14.756475961073884


Topic 16		1474.4020030501497
	server	124.48785136189161
	exchange	52.579893060569404
	client	47.80943911891967
	vpn	35.983162432684004
	connect	35.922605901802854
	certificate	21.978818908712718
	connection	21.107387953059522
	ssl	19.98991627937842
	activesync	18.653543376597028
	root	18.132486515264215
	security	18.011966616231657
	address	17.47094565115539
	2.1	16.755323211392124
	dhcp	14.97323623819349
	2.3.3	14.483678346693022
	dns	13.969539657290907
	https	13.263272335968578
	nexus	12.194035743043912
	2010	12.15253853431914
	2.2	12.020932284802782


Topic 17		927.1683040003396
	text	103.56582586300183
	tap	48.0517490848102
	word	38.953849284675385
	browser	28.929455994159923
	entry	23.159821405685356
	letter	17.719888111933777
	forum	17.56007629997149
	important	17.38064209683321
	home	14.874207588483015
	area	14.226536733728558
	open	13.801072230212855
	hit	13.767657610566598
	user	13.610473442932394
	windows	12.068098373528215
	double	11.981155759236113
	selects	11.925855759450469
	cursor	11.885393333882373
	opening	10.756295482629962
	screen	10.36371300841064
	input	9.439513855697495


Topic 18		1557.3829885812943
	contact	271.7753394387987
	contacts	239.3979823310844
	group	49.57720644496955
	list	49.23850217584764
	sync	44.37070550701564
	gmail	35.516929302351244
	groups	31.895347535718813
	display	30.60536237500336
	add	22.856767733641714
	syncing	17.877369933315645
	added	16.475460363519517
	exchange	16.256286726797505
	contactsq"e	15.99292814533423
	default	15.129479838240298
	synced	14.230596892151231
	local	13.914401112473254
	adding	11.800585215741176
	account	11.238089829169553
	q"eall	10.749219240587834
	user	10.472018384214689


Topic 19		1093.4084241926246
	music	158.9213665886123
	player	67.82846282440661
	audio	41.86010549550677
	play	34.8263193102545
	navigation	32.57259000127228
	mp3	23.481449268181727
	playing	22.630517247344095
	2.2	20.180459405062177
	file	20.137561325713236
	playback	16.164076769522847
	played	14.770577774529647
	pandora	13.85559948895419
	reproduce	12.515325964767428
	listen	12.429025645777614
	songs	11.968446700719396
	instruction	11.955749592644477
	song	11.820763613334842
	headphones	11.405391788977083
	media	11.171438727244782
	artist	10.993055375126284


Topic 20		1054.6265826397218
	notification	39.60841636199806
	picture	33.8638166623661
	icon	28.64090576417298
	status	24.492948791250967
	pictures	20.97400919551334
	display	20.941120116375195
	facebook	19.598278098572475
	magic	17.671584274479397
	gallery	16.969718689084743
	1.6	14.564694918348556
	report	14.428703991820482
	check	14.091240361542653
	times	12.601425176186511
	photo	11.783692709987037
	incredible	10.998879338617273
	stream	10.840844537945053
	dream	10.591082696151801
	hardware	10.435219544132854
	profile	10.425319299697536
	changes	10.204201537047844


Topic 21		1369.3869581536526
	screen	220.1403662412172
	unlock	27.90250816677794
	press	25.804005158132664
	app	24.460822193660963
	button	23.280713452598018
	landscape	21.64371756689978
	change	20.12203669585801
	pattern	19.941411654215063
	portrait	19.442658851853963
	black	19.421045365525345
	locked	19.12695200969855
	orientation	17.974018697347628
	lock	17.09198852089918
	light	15.8283206497617
	mode	14.361819530051354
	green	13.215695654078523
	camera	13.091630348874169
	make	11.49634706555576
	select	11.437043054373143
	rotate	10.97956420441075


Topic 22		1708.6802003748571
	browser	205.77303634975834
	page	84.06249485304227
	web	45.387407777893415
	http	34.12672783924289
	open	30.31165424437244
	website	29.89595726061284
	webview	26.946705650178313
	click	24.778654524538364
	url	24.735017397771916
	load	23.980380592788556
	site	18.772046259046746
	link	17.235082274611074
	content	16.8498191929941
	crash	16.69046023670047
	form	15.462982249621815
	devices	14.418381956135132
	2.1	14.093492504480778
	2.2	14.037399476342916
	version	14.01479758696657
	reproduce	14.009485810921436


Topic 23		1241.342817035671
	maps	89.77923125336736
	card	72.97581792748315
	google	72.62182438559938
	file	48.095692355949865
	location	41.88360798289273
	gps	34.882009249540445
	navigation	24.225400011100106
	map	18.10759058851845
	ringtones	17.947270703419917
	reboot	15.851325241615271
	latitude	13.957230482718403
	version	13.422658212451458
	times	10.950502794021846
	http	9.464725217844647
	directions	8.959141821159617
	appears	8.857848698226912
	mode	8.666652465327417
	mp3	8.351819127501425
	later	8.083362601472032
	transit	7.91134097890175


Topic 24		1099.5383704281262
	image	39.96581383101582
	size	31.268067985232438
	return	28.953935875550837
	activity	23.46433537906497
	matrix	21.9972559186242
	2.2	18.06861244940343
	value	15.502542279904013
	1.5	14.848091075360779
	create	12.649538484622212
	emulator	12.36880593278249
	attached	12.201309372360747
	scaling	11.997461174007237
	make	11.430641683459905
	rendering	10.84650749180353
	small	9.827537499339323
	camera	9.813418634140142
	values	9.699362238882648
	translation	9.392482406904488
	@override	8.99055664612298
	boolean	8.95766172848761


Topic 25		887.4240693845436
	password	50.21199539007483
	google	24.021029087844386
	user	21.754721802609325
	facebook	20.402376730588454
	login	13.67110686065232
	change	12.088984670120428
	users	10.533360113939239
	legend	10.377568161461358
	channels	10.359557561123312
	enter	9.598885159132521
	added	9.314813136792855
	twitter	9.165168705716859
	account	8.67706115753052
	post	8.411773485315415
	log	8.391701970109462
	friends	8.329010910041896
	make	8.007785254426679
	passwords	7.962960900788641
	needs	7.950514280950976
	note	7.182437906677242


Topic 26		1644.0494430355664
	calendar	172.45083366172884
	event	151.05238171259703
	day	75.77195466913886
	events	56.81360124303524
	date	50.79814307799445
	view	37.67180761659024
	google	34.85579058963381
	month	31.866622809462726
	time	24.789211868079793
	appointment	23.975686836535417
	reminder	23.57715272514483
	week	21.840430336003962
	edit	20.589186661394194
	2.2	20.071104820519633
	shown	19.279139752829007
	sync	18.267700681739882
	recurring	18.03353419953899
	created	17.773126908923615
	create	15.700708410441562
	set	15.30912496524017


Topic 27		1573.816294892236
	app	243.60964709247958
	market	166.56408930223083
	download	38.659710962598595
	update	38.1640587371042
	2.1	23.921209905062362
	open	23.286524254450004
	installed	19.901287704707514
	paid	18.980902976000152
	updates	17.39043269230639
	folder	17.088321359311184
	place	16.971136739382413
	user	16.483252774137277
	sense	14.484801362553933
	version	14.363034831022814
	froyo	14.235315461541312
	downloaded	13.975033221332591
	2.2	12.247760686275015
	install	11.869960609988986
	reproduce	11.678794999371599
	downloads	11.58935630188489


Topic 28		2003.5614964837746
	user	136.33033988851574
	note	85.76000483308962
	http	84.83423724730024
	reporting	80.21096467397231
	form	78.44562521085263
	behavior	78.01717154015981
	reproduce	72.59129638724383
	run	71.98473844952412
	output	68.69374773237789
	device	68.55624536499487
	home	67.16108251871232
	discussions	65.95444825382526
	version	64.94570357833973
	settings	61.69644291397541
	archive	59.917756326724756
	environment	58.684601116203524
	development	58.53560855792122
	menu	55.741831471975566
	forget	54.94136340101386
	diagnose	49.82194409911814


Topic 29		1029.6543417236016
	feature	44.97421372189861
	list	36.75485641045813
	scroll	26.99506436750464
	widget	24.18234345460878
	notes	19.013429004944868
	time	17.738546658552483
	long	17.257393702015843
	copy	15.891108894591948
	allow	15.762080874881486
	create	13.579631701099446
	solution	13.135284426973966
	selection	10.852459213947155
	actual	10.749856629819945
	cut	10.439432644426521
	users	10.324219307515495
	hard	9.559151855539461
	functionality	8.646389729706154
	developers	8.302419732553806
	file	8.187822457719754
	widgets	7.9942912763759635


Topic 30		1359.069685827687
	keyboard	109.74360551821725
	field	68.35792172734659
	input	67.11321264776463
	text	65.65977601596462
	typing	36.75533929628162
	key	36.479101055490275
	box	28.66408744977636
	mode	27.25948282915261
	type	23.739115292640165
	virtual	17.085059162006605
	sender	15.78632612317325
	landscape	15.324261425280252
	edit	14.722815531938078
	message	13.22846871193368
	reproduce	13.029843137874154
	touch	12.453531559946416
	on-screen	11.843795080412171
	number	11.093003882286519
	fields	10.445499345258671
	appear	10.422147228179924


Topic 31		1244.7823876005473
	video	47.963989395276755
	device	36.91993861131749
	audio	35.09966679032914
	http	33.48486768226274
	file	30.509593015639812
	nexus	29.710200825932308
	supported	28.092016532198024
	policy	25.943813542793947
	support	19.241932586624866
	youtube	17.536610721755103
	devices	16.150310578890178
	motorola	14.887841960307926
	second	14.19045305158917
	playback	13.118439278571808
	log	12.604416707667193
	2.2	11.251351730550494
	track	11.137933875299298
	tested	11.117768269432018
	recording	10.859928699857168
	issues	10.5273089544716


Topic 32		1028.8683633002502
	activity	36.4553349084205
	window	19.378297894506566
	uncaught	17.82442663305814
	provider	17.595930946186236
	displayed	17.256188809635358
	exception	17.031267299615962
	thread	15.339325885769455
	apn	13.932690108069085
	process	13.836425168820368
	state	11.652760715732374
	signal	9.666681229225382
	layout	9.541947330804238
	win	8.94412796823222
	changed	8.723325920662155
	package	8.008185231215599
	android.os.handler.dispatchmessage(handler.java	7.996959164486444
	paused	7.985006287485296
	sending	7.8574241860521195
	d/surfaceflinger	7.777995953348146
	cursor	7.74183654964451


Topic 33		1165.3808978239033
	language	51.67404214829904
	2.2	43.99860346905736
	update	39.028025895180775
	2.3	25.008626615438246
	english	23.385785552448674
	arabic	18.99099415787625
	2.3.3	15.549304482249571
	upgrade	14.653306577329289
	2.1	14.580760972550152
	froyo	12.860850368206462
	web	12.214412665136956
	understand	12.106029508650028
	german	11.792916020681755
	settings	11.361187982686335
	2010	11.035459481069932
	working	10.749996137382077
	time	10.679223570089171
	white	10.578120857932115
	letters	10.21076820542719
	iphone	10.098999742713309


Topic 34		1139.3443862703439
	alarm	80.894206724316
	set	46.505912025453874
	clock	41.9436591227782
	mode	35.36274107271686
	time	27.452062323587185
	power	26.926683893852648
	minutes	23.610790335128875
	turn	23.193171049741288
	sleep	17.542070186157005
	reproduce	17.07165953013724
	button	14.66105998489806
	wait	14.262494969128635
	pin	12.084508428518484
	wake	11.980816453769105
	sound	10.435323016085894
	stop	10.17495734577355
	snooze	9.993732132121902
	standby	9.927965351925886
	cell	9.916694238493942
	triggered	9.852476685530391


