message		4497.544877920263
	message	265.24409327515605
	sms	191.43924696664
	messages	138.76887195678304
	text	129.78499283600325
	thread	62.956180665833315
	time	46.82919270531863
	sent	45.67600341229
	desire	43.69708412599796
	contact	43.443305803533605
	new	42.30435545878886
	number	42.098453665601006
	conversation	38.989914847886375
	send	38.69297156186526
	version	37.709526733199695
	app	33.169644999841125
	screen	32.96224166360209
	device	31.699805778195028
	2.2	31.53268943315862
	issue	31.464141498229786
	received	30.10923481183419


calling		1046.4656943148864
	number	52.29838970103503
	calls	16.06727658901389
	calling	13.790968963976123
	2.1	11.143193014828316
	receive	10.27034414102296
	called	9.96243757023204
	button	9.5847297014734
	answer	9.372926501482542
	bluetooth	9.079542773545473
	desire	9.029064002542711
	issue	8.372312504844611
	make	8.064195912290511
	screen	7.980300669444944
	incoming	7.910870450577538
	works	7.526656127574608
	time	7.4856551108318765
	magic	7.0
	steps	6.92278192442912
	caller	6.889470494286387
	entry	6.722584295068904


email		1983.405236150937
	email	79.56924598914665
	mail	58.812964843544904
	gmail	54.168173216161925
	app	39.534445095186285
	message	38.227753840173015
	inbox	27.22249942142677
	messages	21.516380910309856
	client	21.176966395406634
	emails	20.99755845698747
	account	15.066069818151025
	send	14.454723957547365
	interface	13.99625014314292
	thread	13.284051680563511
	time	12.960166386719361
	new	12.506519186059997
	read	12.359577217579485
	sent	11.393055128430973
	e-mail	11.0
	remove	10.999827703864678
	mails	10.868055964781414


contact		3076.77166522066
	contact	151.7997015964101
	contacts	129.18623756305104
	number	34.079355533134986
	freed	32.0
	e/androidruntime	30.0
	i/activitymanager	28.0
	activity	27.33514320488707
	displayed	25.243286218009906
	list	23.95072564101851
	group	21.333529692893958
	google	21.320912307630344
	numbers	21.312324275421336
	starting	18.94392735639083
	desire	17.541022719968385
	user	17.28464495182193
	version	17.195287590274997
	field	16.954495771782348
	sms	16.177532456802822
	provider	16.0
	view	15.783295928255939


video		470.25800880241053
	video	15.746889706688702
	file	12.0
	player	9.405660570302455
	audio	8.0
	track	7.0
	recording	6.0
	tap	5.0
	result	4.587288371207741
	long	4.0
	null	3.677506552881085
	code	3.1695510870527968
	2.2	3.0594095648117277
	message	3.0
	hours	2.870590726633044
	http	2.5549424248497488
	support	2.5393875319977526
	youtube	2.06361387891791
	error	2.04123474160194
	notification	2.0
	devices	1.98860430958685


time		695.4802376880625
	time	56.43107239147791
	timezone	24.0
	zone	15.0
	clock	12.001923264188257
	set	12.000975003167868
	gmt	11.0
	hour	9.0
	day	8.0
	issue	7.0
	correct	6.0
	hero	5.401588421209088
	steps	5.000794566661051
	network	5.0
	wrong	4.4758084628112895
	reproduce	4.000485205782772
	1.5	4.0
	notification	3.0
	changes	2.979875439004418
	hours	2.000972882448168
	select	2.0


network		2475.6256989346716
	network	73.84419433115816
	connection	63.74750413560258
	mobile	46.23483271413191
	connect	35.46045396128938
	wifi	33.60412800923043
	data	30.237973041172467
	settings	28.33237329826585
	http	25.27924969990761
	internet	24.78253299948392
	connected	23.765214542757136
	version	22.371461817128285
	desire	21.031921291467256
	apn	20.95716736083026
	bug	19.50212326263913
	work	18.505964608730572
	wireless	18.34256217440424
	issue	18.096929464213638
	server	16.42941192657878
	reproduce	15.960884955702372
	behavior	15.806882838513387


system		1591.1253975316176
	version	20.84594713495213
	desire	20.163186715673593
	screen	18.8621475191946
	app	14.494380787153897
	running	13.48230501435776
	2.2	12.51323355984962
	2.1	11.869220071300534
	reboot	11.204860656758957
	process	11.142098447912733
	reset	10.825650408546098
	device	10.411711379738588
	battery	10.023919671701545
	reboots	9.89409228672478
	bug	9.785167568216316
	issue	9.238633392044889
	home	8.740475740880534
	appears	8.683163504086767
	crash	8.642475965702246
	account	8.0
	uncaught	7.998449895241715


android_market		1768.1833534213674
	market	135.33119711705365
	app	87.71251361773272
	google	47.559540078263026
	account	39.98029940307275
	download	24.954403395809997
	update	24.947341171765665
	application	24.857009827713203
